"id","dpto","muni","URNGcia1999","URNGcia2003","URNGcia2007","URNGcia2011","URNGcia2015","FRG1999","FRG2003","FRG2007","FRG2015","fulldcha1999","fulldcha2003","fulldcha2007","fulldcha2011","fulldcha2015","fullizq1999","fullizq2003","fullizq2007","fullizq2011","fullizq2015","pop73","ind73","lit73","govt_vi","ceh_govt_vi","rebels_vi","rebels_vi_pre78","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam","govt_vi_l","ceh_govt_vi_l","rebels_vi_l","rebels_vi_pre78_l","lpop73","larea","ldist_guate","ldist_panam","roads_dirt_sh"
"18-8","Santa Rosa","Pueblo Nuevo Vinas",0.0468181818181818,0.0074930421751231,0.00247087892693258,NA,NA,0.493409090909091,0.167844144722757,0.0863042710907166,NA,0.493409090909091,0.471419396274888,0.251853159195199,NA,NA,0.0468181818181818,0.437593663027189,0.367807977409107,NA,NA,12882,0.043,0.445,0,0,0,0,312.50088362914,1049.05450638239,1943.87182617188,0.82264449722882,1099.33333333333,127322.381338061,33059.6804462963,36548.4438496273,0.259653331165065,233.751428750147,33.025781483402,0,0,0,0,0,9.46358626710684,5.45425828045021,3.52711851619154,0,0.740346668834935
"18-9","Santa Rosa","San Juan Tecuaco",0.0892646480534801,0.00128452151573539,0.00308468872686483,0.00279755849440488,0.00147617039223956,0.49547778214707,0.338471419396275,0.0210319685922602,0.00147617039223956,0.49547778214707,0.686897880539499,0.188726864834549,0.368769074262462,0.338464782792071,0.0892646480534801,0.161207450224791,0.432697700504767,0.00279755849440488,0.216575284690004,3634,0.002,0.374,0,0,0,0,174.846565507385,329.872103880647,894.894714355469,0.504983388704319,910,29942.8133374325,0,23629.7803290229,0,83.7576858691428,61.8976822439216,15.989731062967,0,0,0,0,8.19808924895612,4.42792793806628,4.14150931475914,2.83260910642183,1
"19-1","Solola","Concepcion",0.407258064516129,0.0092899800928998,0.00497866287339972,0.0209840810419682,0.00554938956714761,0.155913978494624,0.448573324485733,0.0213371266002845,0.00147983721790603,0.155913978494624,0.471134704711347,0.142958748221906,0.373371924746744,0.230114687384388,0.407258064516129,0.197743861977439,0.710526315789474,0.0209840810419682,0.262301146873844,1498,0.995,0.144,63,33,0,0,190.562948386798,2106.41714670507,2612.56665039062,0.660098522167488,1014,7982.4650025922,5447.73016272553,1091.07117505083,0.682462141826673,18.4907841709306,69.3841431827345,3.07111811107624,3.76250333047401,3.13677046624741,0,0,7.31188616407716,2.91727245504222,4.2539679989123,1.40391768189198,0.317537858173327
"19-10","Solola","San Pablo La Laguna",0.160337552742616,0.121939510321651,0.00422427035330261,0.0138357374153665,0.0154574918972825,0.385171790235081,0.125300048007681,0.0341781874039939,0.0037397157816006,0.385171790235081,0.28516562650024,0.209677419354839,0.257285840447454,0.265519820493642,0.160337552742616,0.481036965914546,0.433563748079877,0.0138357374153665,0.378209922712541,2040,0.997,0.212,0,0,0,0,201.461854872069,1840.56828724905,2487.05810546875,0.14,NA,4139.12964408847,2832.91422747632,0,0.684422685702128,4.60614019764713,85.451866365108,5.53959887877816,0,0,0,0,7.62070508683826,1.52739023898284,4.45958780085066,1.87787583006797,0.315577314297872
"19-11","Solola","San Pedro La Laguna",0.199617172545803,0.0144540804981099,0.00516414607156031,0.0310077519379845,0.0541984732824427,0.404156412359858,0.205692684011563,0.0390999631132423,0.00244274809160305,0.404156412359858,0.617300422503891,0.16580597565474,0.31664981462757,0.222290076335878,0.199617172545803,0.337336001778964,0.34064920693471,0.0310077519379845,0.266259541984733,4726,0.982,0.37,0,0,0,0,324.543704046023,2046.78078923321,3017.419921875,0.837259100642398,1164,23605.6020279912,3690.70394596453,0,0.156348647307878,42.7774756469784,81.5322445836131,10.5047062756218,0,0,0,0,8.46083445774685,3.75601169412872,4.41318906041897,2.44275619301122,0.843651352692122
"19-12","Solola","Santa Catarina Ixtahuacan",0.288069073783359,0.0504763258922224,0.0508316361167685,0.0153866046030515,0.00504186132568574,0.225863422291994,0.149580548841177,0.0245247793618466,0.00263656968407419,0.225863422291994,0.448315086023034,0.0878309572301426,0.373803982415309,0.393450205837458,0.288069073783359,0.238589506611688,0.339273591310251,0.0153866046030515,0.199916739904713,16111,0.997,0.124,0,0,2,0,598.978943232132,1758.19828244392,3011.42846679688,0.810511089681774,737.333333333333,77275.4209576598,7876.07888743037,47769.4518775911,0.101922173827377,190.56495770117,89.9354815162253,0,0,0,0.117017219973549,0,9.68725754749099,5.24999312175246,4.51015026073432,0,0.898077826172623
"19-13","Solola","Santa Catarina Palopo",0.0792540792540792,0.0038572806171649,0.00777000777000777,0.0111801242236025,NA,0.523310023310023,0.227579556412729,0.0372960372960373,NA,0.523310023310023,0.468659594985535,0.17016317016317,0.179503105590062,NA,0.0792540792540792,0.405978784956606,0.446775446775447,0.0111801242236025,NA,1036,0.979,0.089,0,0,0,0,164.371982829514,1929.78039863515,2256.18481445312,0.507246376811594,1168,9877.9627447106,9877.9627447106,0,1,6.29904166834722,68.4513861582325,10.8315473525517,0,0,0,0,6.94312242281943,1.84039750569129,4.24062702808299,2.47076946846911,0
"19-14","Solola","Santa Clara La Laguna",0.195600942655145,0.00354251012145749,0.00202101859337106,0.00801832760595647,NA,0.492537313432836,0.246963562753036,0.0161681487469685,NA,0.492537313432836,0.609817813765182,0.383993532740501,0.381729667812142,NA,0.195600942655145,0.162449392712551,0.547291835084883,0.00801832760595647,NA,2767,0.975,0.358,0,0,0,0,164.441327006594,2063.49437677773,2575.39184570312,0.712574850299401,NA,12616.7139066678,6915.04209505421,2507.65288838317,0.548085828545236,15.5810195199688,86.8164567595933,5.45299693754589,0,0,0,0,7.92551897978693,2.74605347604034,4.47524891769691,1.86454466437524,0.451914171454764
"19-15","Solola","Santa Cruz La Laguna",0.0421686746987952,0.00713648528099911,0,0.00261369576581286,0.000745712155108128,0.242971887550201,0.287243532560214,0.0246010638297872,0.000372856077554064,0.242971887550201,0.493309545049063,0.293218085106383,0.384736016727653,0.247203579418345,0.0421686746987952,0.133809099018733,0.144946808510638,0.00261369576581286,0.292319164802386,1545,0.998,0.234,0,0,0,0,315.105794192377,1968.74694149747,2957.13330078125,0.275862068965517,NA,10837.5164857748,0,2319.27307466318,0,10.5825989347368,77.7979258234544,5.20821257438117,0,0,0,0,7.34277918933185,2.35921104226948,4.36688667448002,1.82587302430195,1
"19-16","Solola","Santa Lucia Utatlan",0.269191748393642,0.0101156069364162,0.00537741485759809,0.0261501887847853,0.0121251629726206,0.449103821440649,0.1873795761079,0.0342561242780323,0.0059973924380704,0.449103821440649,0.380780346820809,0.32423819956184,0.456719339952454,0.351629726205997,0.269191748393642,0.311897880539499,0.237203744274049,0.0261501887847853,0.114993481095176,7784,0.945,0.297,11,11,0,0,121.673895518573,2468.61964392196,2901.404296875,0.377358490566038,0,56099.2078642262,23636.6556775283,18744.7863085112,0.421336710042944,53.6707075712811,82.7618833962952,0,0.880935098761982,0.880935098761982,0,0,8.95982562386584,3.982867369841,4.4279780519386,0,0.578663289957056
"19-17","Solola","Santa Maria Visitacion",0.298165137614679,0.0312891113892365,0.0160771704180064,0.0337283500455789,0.0277777777777778,0.31039755351682,0.0838548185231539,0.015005359056806,0.00245098039215686,0.31039755351682,0.431789737171464,0.178992497320472,0.31175934366454,0.264705882352941,0.298165137614679,0.490613266583229,0.370846730975348,0.0337283500455789,0.184640522875817,824,0.973,0.459,0,0,0,0,175.567766559493,1959.49546178753,2374.0419921875,0.925531914893617,NA,6258.68438281426,0,2414.90180196509,0,16.9317161057101,89.4904371090066,6.82462618750852,0,0,0,0,6.71417052990947,2.82918855578708,4.5052441778189,2.05727596372071,1
"19-18","Solola","Santiago Atitlan",0.290428441203282,0.0501853435985172,0.0116279069767442,0.0519089958158996,0.00391858060302602,0.386873290793072,0.184915882520673,0.0481868348443043,0.00805486012844236,0.386873290793072,0.464357000285144,0.296018919984233,0.3543410041841,0.225808207249374,0.290428441203282,0.415454804676362,0.419787150177375,0.0519089958158996,0.125775552411016,16556,0.959,0.169,19,0,0,0,554.491300620376,1791.06071868443,3522.49926757812,0.897416974169742,1170,56857.6084440542,12152.1022304485,0,0.213728691075807,124.854436371757,72.4193838157801,14.6416221703741,0.764360344492943,0,0,0,9.71450385286862,4.82714854970887,4.2961879854399,2.74993544907207,0.786271308924193
"19-19","Solola","Solola",0.436369615258139,0.139342622841523,0.110477010875417,0.147548693028177,0.198834924199888,0.296201907267346,0.247083138875925,0.0857112092171853,0.0056850084222347,0.296201907267346,0.429228615241016,0.224453537202541,0.222831837598464,0.243192026951151,0.436369615258139,0.4640976065071,0.48950145364488,0.147548693028177,0.345451993262212,25819,0.909,0.218,120,87,0,0,276.053423551947,2429.55005855987,3171.88696289062,0.461352657004831,0,124551.903693087,51139.1578670797,50326.6653784199,0.410585116331049,152.752801149023,68.7411332415031,0,1.73125547158336,1.47467410959434,0,0,10.1588659339837,5.02882093601137,4.24479029063517,0,0.589414883668951
"19-2","Solola","Nahuala",0.225450533284296,0.126247957887094,0.155831447617883,0.111735673156019,0.0712051607858469,0.390216991541008,0.21156289707751,0.0289890526573298,0.00395855732577461,0.390216991541008,0.412960609911055,0.109351110023852,0.418654601955946,0.41594174567491,0.225450533284296,0.397440551824288,0.536725582533178,0.111735673156019,0.240787801778907,21874,0.993,0.131,2,0,0,1,705.04325618069,2303.31581038391,3529.89575195312,0.558781532603522,999,100516.414961696,16381.7103529745,79442.8605264059,0.16297547379915,192.77661954315,81.4566469964697,0,0.0874912837598125,0,0,0.0447021774459909,9.99305399589517,5.26153210689318,4.41227266426999,0,0.83702452620085
"19-3","Solola","Panajachel",0.10720640569395,0.0363972856261567,0.00480769230769231,0.0157819225251076,0.0142970611596505,0.496886120996441,0.282850092535472,0.0842611336032389,0.00540111199364575,0.496886120996441,0.550586057988896,0.353491902834008,0.261477761836442,0.288165210484511,0.10720640569395,0.332819247378162,0.22419028340081,0.0157819225251076,0.203018268467037,3531,0.711,0.55,0,0,0,0,182.161710864597,1799.84276482404,2203.92846679688,0.474358974358974,NA,15142.081389291,12303.7637984589,2838.31759083207,0.812554330024971,7.13750654092023,69.9916167951972,7.26806728959224,0,0,0,0,8.16933639592839,1.96536349139785,4.26256179676303,2.11240078034376,0.187445669975029
"19-4","Solola","San Andres Semetabaj",0.432404540763674,0.0935064935064935,0.0199107449364916,0.053247076387161,0.0763008307826847,0.301857585139319,0.185281385281385,0.0696876072777206,0.00437254044599913,0.301857585139319,0.377922077922078,0.249227600411946,0.233640209007216,0.211412330564058,0.432404540763674,0.541558441558442,0.416409200137315,0.053247076387161,0.279405334499344,3524,0.86,0.379,6,0,0,0,164.570456313746,2210.22172165508,2828.71606445312,0.502479338842975,NA,35807.8750832728,29750.9303099898,3497.89478350392,0.83084880744257,55.8946685697401,64.6390712726267,0.763045777828829,0.994218220550683,0,0,0,8.16735198705607,4.02346900118937,4.18417111731964,0.567042868948637,0.16915119255743
"19-5","Solola","San Antonio Palopo",0.148550724637681,0.0212960146029814,0.00391134289439374,0.0135388460737346,0.00245932652289065,0.44824016563147,0.492242166108914,0.0586701434159061,0.0117290957245554,0.44824016563147,0.690903559476727,0.257496740547588,0.353676317433868,0.20790768066591,0.148550724637681,0.222087009431092,0.429921773142112,0.0135388460737346,0.270715096481271,4709,0.922,0.151,0,0,0,0,190.686085847064,1855.10542368612,2321.31616210938,0.182692307692308,NA,18782.8303304851,13478.5493823909,5304.28094809416,0.717599485553295,28.4547086107425,64.7910651357068,12.4389549429388,0,0,0,0,8.45723085024355,3.3483136516492,4.18648404090007,2.59815757484994,0.282400514446705
"19-6","Solola","San Jose Chacaya",0.0697115384615385,0.0132231404958678,0.00382848392036753,0.00830670926517572,0.00554785020804438,0.532451923076923,0.084297520661157,0.0168453292496172,0.00092464170134073,0.532451923076923,0.370247933884298,0.196784073506891,0.503514376996805,0.461396208969024,0.0697115384615385,0.295867768595041,0.288667687595712,0.00830670926517572,0.0540915395284327,652,0.893,0.627,0,0,0,0,96.6254479735292,2346.36282586681,2654.97509765625,0.445859872611465,NA,10568.5930008214,0,6810.50105442186,0,14.6257952119322,79.2175021035288,0.919246383357325,0,0,0,0,6.48004456192665,2.68278676510519,4.38474172178093,0.65193260031994,1
"19-7","Solola","San Juan La Laguna",0.203958691910499,0.0146386093321134,0.00396178047075274,0.0222902097902098,0.00650325162581291,0.337779690189329,0.180237877401647,0.00932183640177115,0.00200100050025012,0.337779690189329,0.48002439768222,0.163132137030995,0.380463286713287,0.361847590461898,0.203958691910499,0.264409881061299,0.206478676299231,0.0222902097902098,0.28197432049358,3074,0.979,0.31,0,0,0,0,262.611059007359,1974.97985419314,2689.92333984375,0.845945945945946,1211,25589.2334727284,2735.26237564177,11282.4471250846,0.106891141485612,33.9255480094895,86.2504026508197,8.58515063471628,0,0,0,0,8.03073492409854,3.52416835914948,4.468782175981,2.26021509204613,0.893108858514388
"19-8","Solola","San Lucas Toliman",0.395915354330709,0.0795078957032685,0.0480343102215868,0.104929433421968,0.00931114040870138,0.362696850393701,0.341167829599706,0.158255897069335,0.00543836519446276,0.362696850393701,0.488431876606684,0.312223016440314,0.365923501738597,0.305454845088991,0.395915354330709,0.365956665442527,0.390993566833452,0.104929433421968,0.201466710613052,8362,0.87,0.237,1,0,0,0,414.558471394646,1559.32152717675,2930.84130859375,0.852672750977836,1088,35272.027468651,25110.436510309,4930.20253984857,0.711907942706911,70.6458340649185,67.7348208038799,17.678142116945,0.112961309943506,0,0,0,9.03145291191651,4.25767914157342,4.23025592386215,2.92735396944673,0.288092057293089
"19-9","Solola","San Marcos La Laguna",0.0421940928270042,0.00338983050847458,NA,0.0280898876404494,0.00523168908819133,0.448663853727145,0.466666666666667,NA,0.00373692077727952,0.448663853727145,0.650847457627119,NA,0.336142322097378,0.464125560538117,0.0421940928270042,0.289265536723164,NA,0.0280898876404494,0.0814648729446936,836,0.993,0.438,0,0,0,0,188.206995740955,1911.47800639988,2585.6630859375,0.2,NA,4689.97629289158,0,2777.26096067139,0,7.55800120287886,82.9114998847709,4.67185828787327,0,0,0,0,6.7286286130847,2.02260676408035,4.42976267064501,1.73551680441017,1
"2-1","Baja Verapaz","Cubulco",0.068733153638814,0.0221406882591093,0.00187195806813927,0.0182439308038959,0.00321206161914127,0.372117400419287,0.273152834008097,0.025739423436915,0.00406424123238283,0.372117400419287,0.403846153846154,0.414545114189442,0.494185201337404,0.208587348410357,0.068733153638814,0.104504048582996,0.296611755896668,0.0182439308038959,0.237037037037037,20374,0.686,0.102,4,0,0,0,385.083823484496,1430.69787400813,2479.00366210938,0.717030114226376,1216.8,234920.000457092,0,198056.600358356,0,530.867644932614,39.8269340273915,34.503104879339,0.179257412233436,0,0,0,9.92201485715001,6.27451273392501,3.70934201133864,3.56962015404668,1
"2-2","Baja Verapaz","Granados",0.0161019792016102,0.00335570469798658,0.00211565585331453,0.00222108320519392,0.000498173364330787,0.537068097953707,0.236297539149888,0.041607898448519,0.00348721355031551,0.537068097953707,0.607102908277405,0.431593794076164,0.536477020331454,0.369146462969113,0.0161019792016102,0.162192393736018,0.331452750352609,0.00222108320519392,0.0629359016937894,8326,0.058,0.327,0,0,0,0,431.244813449517,1363.16322779797,2432.68872070312,0.82480433473811,1133,51746.0002156103,0,25333.2105606284,0,152.779903925253,28.1492207492074,26.2423304767634,0,0,0,0,9.02713842775492,5.02899834926927,3.37242817999347,3.30477203110065,1
"2-3","Baja Verapaz","Purulha",0.195583596214511,0.0123602118893467,0.00237529691211401,0.0773691186216037,0.0168342963121478,0.427339642481598,0.193839513439278,0.0219365656001118,0.0037805834938298,0.427339642481598,0.425348244065136,0.324158166829677,0.281477799867462,0.216277908552679,0.195583596214511,0.28977830096135,0.189604582925807,0.0773691186216037,0.431985162993081,14551,0.924,0.125,5,0,0,0,530.402103742452,1122.60198610605,2369.3232421875,0.913528245787909,1687.75,208356.446338845,14215.754018065,162517.26502291,0.0682280499013037,370.813009164508,67.3619430136378,70.9295838290564,0.295366716240211,0,0,0,9.58541499876028,5.91569791712295,4.22481628109737,4.27568763808547,0.931771950098696
"2-4","Baja Verapaz","Rabinal",0.162953795379538,0.0383769249572232,0.0108427796944308,0.0425716768027802,0.0242419636750513,0.549917491749175,0.332925934979223,0.10438639724002,0.00478759784178129,0.549917491749175,0.616964067465168,0.516609167077378,0.494194771345075,0.212706132684854,0.162953795379538,0.209117575164996,0.278166584524396,0.0425716768027802,0.274336955695722,20393,0.81,0.25,4338,1050,24,0,316.900289129752,1298.40675322654,2239.69409179688,0.632730455075846,1333.5,194298.285393228,5455.22234677044,133218.459443386,0.0280765336437733,314.555627260317,39.9611909750481,40.437820376663,5.36466698570966,3.96058944503101,0.777890094641036,0,9.92294698369235,5.75116093573145,3.7126250568478,3.7241939994797,0.971923466356227
"2-5","Baja Verapaz","Salama",0.0825719506624029,0.00532790855371501,0.00632962752576483,0.0114807633431983,0.0201539972094465,0.506395614435815,0.164874551971326,0.0349752495333928,0.00620122991059894,0.506395614435815,0.622590332267752,0.443398523086911,0.594601489947954,0.385871531187019,0.0825719506624029,0.242565145790952,0.192160999756553,0.0114807633431983,0.178233683013798,21913,0.245,0.391,391,6,4,0,499.62999385797,1443.86174389421,2878.9208984375,0.63941427699817,1369.8,271199.9851651,39512.742383919,121552.467021151,0.145695960712773,752.594768126464,28.5334471143685,32.8511581248238,2.93615684900412,0.242012462113933,0.167664705269177,0,9.9948353469954,6.62352692640313,3.38552342156649,3.52197321220947,0.854304039287227
"2-6","Baja Verapaz","San Jeronimo",0.0240042205222896,0.00238715277777778,0.00184672206832872,0.00454181138124499,0.00182291666666667,0.524136111843841,0.330946180555556,0.192982456140351,0.00690104166666667,0.524136111843841,0.717230902777778,0.562511542012927,0.558242051830083,0.283723958333333,0.0240042205222896,0.154296875,0.22123730378578,0.00454181138124499,0.132161458333333,7142,0.214,0.488,0,0,0,0,428.45030957007,1630.56042836643,2628.00073242188,0.854533152909337,1301,157718.339995963,34431.4327787588,84244.9208333375,0.218309632092502,272.016313081955,47.2125253212958,51.6621071792641,0,0,0,0,8.87374812815439,5.60586203906361,3.87561884873609,3.96389616806562,0.781690367907498
"2-7","Baja Verapaz","San Miguel Chicaj",0.0869565217391304,0.00493583415597236,0.00272618844777645,0.0176572417772649,0.0664501913487185,0.702262903635901,0.384205330700888,0.0954165956721758,0.0035950365302099,0.702262903635901,0.668706811451135,0.647640143124893,0.640276976341604,0.187637713092891,0.0869565217391304,0.125172754195459,0.219969330379962,0.0176572417772649,0.279485097993738,8895,0.902,0.324,5,0,0,0,275.628788529409,1222.07023674747,2349.50341796875,0.375766423357664,1412,167546.122155414,18015.2244289699,118539.60479974,0.107523971293464,314.93491093568,40.2925104172147,43.0241567762477,0.446039742076669,0,0,0,9.09324460009994,5.75236598552409,3.72068113769169,3.78473850090521,0.892476028706536
"2-8","Baja Verapaz","Santa Cruz el Chol",0.0111761575306014,0.00203389830508475,0.000714796283059328,0.00301507537688442,0.000979192166462668,0.569984034060671,0.465084745762712,0.0496783416726233,0.00685434516523868,0.569984034060671,0.774915254237288,0.728020014295926,0.652010050251256,0.476132190942472,0.0111761575306014,0.0793220338983051,0.108649035025018,0.00301507537688442,0.0807833537331701,5363,0.188,0.414,41,0,0,0,387.688864338449,1240.72409685847,2114.68896484375,0.689683184402924,1224,58462.0292835104,0,41057.3150540681,0,113.061666146629,27.5275341991474,29.5740048823543,2.15697820733482,0,0,0,8.58727879898293,4.72793338797412,3.35086973313931,3.42015013426858,1
"20-1","Suchitepequez","Chicacao",0.0253260253260253,0.0174354243542435,0.00595579793340987,0.0427310457707371,0.00308993332249146,0.591192591192591,0.184132841328413,0.0514494833524684,0.0167506911692958,0.591192591192591,0.372416974169742,0.284945464982778,0.209738703454726,0.229956090421207,0.0253260253260253,0.240129151291513,0.269661308840413,0.0427310457707371,0.300645091342766,22444,0.837,0.269,10,0,1,0,442.592146806132,568.863113207729,2605.05322265625,0.724429727740986,965,129475.30252128,24121.7109204507,65369.3121096857,0.186303568717178,250.517145733706,85.0735774746986,16.6524234621069,0.368492208319373,0,0.0435912807254573,0,10.0187785968709,5.52352736422533,4.45520248250886,2.87087308058856,0.813696431282822
"20-10","Suchitepequez","San Francisco Zapotitlan",0.0734090909090909,0.00616302186878728,0.00880254970405221,0.00706494794248885,NA,0.725,0.262823061630219,0.0403703141599636,NA,0.725,0.514910536779324,0.310213993018667,0.489464551313832,NA,0.0734090909090909,0.20596421471173,0.331461526787069,0.00706494794248885,NA,8545,0.637,0.373,0,0,0,0,64.5093878432467,644.176974534782,811.826599121094,0.463235294117647,NA,12711.5913557051,787.11479902108,3623.73877999207,0.0619210275877704,12.512569764406,111.091640713394,27.9022929628607,0,0,0,0,9.05310159554969,2.5267337202027,4.71931675739036,3.36392093324649,0.93807897241223
"20-11","Suchitepequez","San Gabriel",0.0965575146935348,0.00552181115405853,0.00356347438752784,0.00466284074605452,0.00345423143350604,0.609571788413098,0.2170071783545,0.0427616926503341,0.0103626943005181,0.609571788413098,0.34621755935947,0.298886414253898,0.498206599713056,0.316350028785262,0.0965575146935348,0.435118718939812,0.491759465478842,0.00466284074605452,0.270581462291307,1655,0.813,0.392,0,0,0,0,25.1518139776583,290.807162471193,344.6416015625,0.591463414634146,NA,14843.0874264708,6146.12869057098,1291.95583006388,0.414073468273867,15.0638107770689,107.004076534317,35.0413151756432,0,0,0,0,7.41155628781116,2.71229523000863,4.68216897209999,3.58466592418428,0.585926531726133
"20-12","Suchitepequez","San Jose El Idolo",0.162835249042146,0.00338983050847458,0.0123911587407904,0.0111031518624642,NA,0.499521072796935,0.210169491525424,0.0371734762223711,NA,0.499521072796935,0.308050847457627,0.410247823174816,0.284383954154728,NA,0.162835249042146,0.394067796610169,0.475217682518419,0.0111031518624642,NA,4389,0.296,0.452,1,0,2,0,43.9385565119785,105.689278545711,235.811660766602,0.228388473852721,NA,53968.8461393433,2133.86120586647,17949.3585502185,0.0395387590899572,86.1760784235005,99.4273156662099,37.4803965896304,0.205258428245263,0,0.375476350914109,0,8.38685668968823,4.45639262666754,4.60943423864228,3.65014893212772,0.960461240910043
"20-14","Suchitepequez","San Juan Bautista",0.202077431539188,0.025,0.0135467980295567,0.0156959933911607,0.0127690623859905,0.497639282341832,0.407638888888889,0.0960591133004926,0.0105800802626779,0.497639282341832,0.575694444444445,0.274014778325123,0.18669971086328,0.222911346224006,0.202077431539188,0.234722222222222,0.379310344827586,0.0156959933911607,0.209047792776359,2173,0.21,0.473,0,0,0,0,143.850744581842,319.664450614953,776.633483886719,0.362186788154898,NA,23696.6731453307,10753.8600722311,7550.59191203176,0.45381307351788,39.4815589604664,75.7575642445434,31.7227078219684,0,0,0,0,7.68386398025643,3.67583370113285,4.34065193854305,3.48806926570546,0.54618692648212
"20-15","Suchitepequez","San Lorenzo",0.144495412844037,0.0101726263871763,0.0166708136352326,0.0161934805467929,0.00391280044717719,0.56460244648318,0.313810110974106,0.036825080865887,0.0119247251723495,0.56460244648318,0.393649815043157,0.272455834784772,0.283491062039958,0.258990124836967,0.144495412844037,0.258939580764488,0.430455337148544,0.0161934805467929,0.295882243338923,4874,0.658,0.43,0,0,0,0,52.0267844483345,49.8219167463966,259.008972167969,0.076035882101666,756.333333333333,173850.889829128,1021.05330868141,78690.9502213099,0.00587315549368183,215.561548399714,111.910814352749,39.6392394527671,0,0,0,0,8.49167023418515,5.37324647618903,4.72659825357231,3.70473408884233,0.994126844506318
"20-16","Suchitepequez","San Miguel Panan",0.0335195530726257,0.00195083886071011,0.0124264224983649,0.0035377358490566,0.00643564356435644,0.602420856610801,0.235661334373781,0.026814911706998,0.00420792079207921,0.602420856610801,0.352711666016387,0.311641595814258,0.551002358490566,0.245544554455446,0.0335195530726257,0.129145532579009,0.191955526487901,0.0035377358490566,0.26039603960396,3255,0.872,0.211,0,0,0,0,60.7945781762654,325.7283893568,493.331359863281,0.774305555555556,NA,20674.1719180672,12630.118377744,0,0.610912902717353,26.4312749092455,92.1122062179733,28.3433184550657,0,0,0,0,8.08794755464267,3.27454796465469,4.53380528436758,3.37906486976376,0.389087097282647
"20-17","Suchitepequez","San Pablo Jocopilas",0.149038461538462,0.0224573125463994,0.0493762993762994,0.0112007168458781,0.00212287712287712,0.503663003663004,0.328322197475872,0.0285862785862786,0.00511988011988012,0.503663003663004,0.455270972531552,0.391372141372141,0.313022700119474,0.288586413586414,0.149038461538462,0.124350408314774,0.267498267498267,0.0112007168458781,0.274725274725275,6551,0.826,0.371,2,0,1,0,82.8374491863081,651.741622976799,876.604858398438,0.845360824742268,NA,26993.175083992,14054.9048954192,12938.2701885728,0.520683648799592,27.0221061871141,99.3257632346201,23.070647741438,0.266430525424079,0,0.142062295071549,0,8.78737298873188,3.29665527868418,4.60842252374547,3.18099316216983,0.479316351200408
"20-18","Suchitepequez","Santa Barbara",0.0420032310177706,0.0101204819277108,0.00068870523415978,0.00794646591384358,0.00147710487444609,0.702207862143242,0.388433734939759,0.0290977961432507,0.0117032155436882,0.702207862143242,0.691325301204819,0.2508608815427,0.258329848041266,0.234064310873764,0.0420032310177706,0.195421686746988,0.382403581267218,0.00794646591384358,0.334621065787979,11912,0.677,0.291,1,0,0,0,330.36341586624,647.104189882237,2288.150390625,0.534022863364181,947.5,94610.6544677512,9513.08349666286,39577.649639659,0.100549811754082,169.217045067345,75.8230500030696,26.2243609623404,0.0806108161458852,0,0,0,9.38530157436385,5.13118218126698,4.34150472537186,3.30411219608589,0.899450188245918
"20-19","Suchitepequez","Santo Domingo Suchitepequez",0.420516836335161,0.0762360446570973,0.147960903269296,0.0778085125368074,0.0285351314375061,0.430892717306186,0.239553429027113,0.0869565217391304,0.00830645949379459,0.430892717306186,0.310685805422648,0.191102123356926,0.178816810921745,0.227987882341444,0.420516836335161,0.370175438596491,0.641163914166948,0.0778085125368074,0.353952897488518,17219,0.422,0.401,34,0,0,0,74.5863882225782,83.8500816186604,327.929382324219,0.188807663221578,785.75,219971.159010579,5752.08250812028,89043.2818531686,0.0261492576299226,364.391075856527,102.623674653033,34.5947609028249,1.09009713165316,0,0,0,9.75376870428619,5.8982276751203,4.64076582353563,3.57219846137707,0.973850742370077
"20-2","Suchitepequez","Cuyotenango",0.11175,NA,0.0655557435290137,0.0175729442970822,0.013048817930611,0.636,NA,0.0637793943495178,0.0112578037048409,0.636,NA,0.340974454407038,0.335875331564987,0.242452154334254,0.11175,NA,0.392150228387752,0.0175729442970822,0.202077576501893,20814,0.465,0.397,1,0,0,0,137.897750278239,135.943569304525,590.656860351562,0.114166666666667,826,88215.2783636959,46322.4767758623,28022.0637586463,0.525107188177573,221.359546466221,113.869595599668,31.8380671593728,0.0469261282908836,0,0,0,9.9433811161978,5.39978828662502,4.74379753364679,3.49158842656019,0.474892811822427
"20-20","Suchitepequez","Santo Tomas La Union",0.213657310431504,0.0346046981561,0.0181068072427229,0.0103911980440098,0.00438058524618889,0.37620444072057,0.273301338721899,0.0291084116433647,0.00525670229542667,0.37620444072057,0.583985855013892,0.175338070135228,0.323145884270579,0.432801822323462,0.213657310431504,0.182116696135388,0.284437313774926,0.0103911980440098,0.210443315226914,4087,0.767,0.351,1,0,0,0,76.9948067739385,773.746665140432,936.883117675781,0.758169934640523,NA,17318.3349218083,3226.44158496196,12976.9806702354,0.186302066539839,13.9169945775107,98.1834632679665,19.4550497722828,0.218877061258488,0,0,0,8.31556648356428,2.63311072480702,4.59697129946693,3.01822978463593,0.813697933460161
