"id","dpto","muni","URNGcia1999","URNGcia2003","URNGcia2007","URNGcia2011","URNGcia2015","FRG1999","FRG2003","FRG2007","FRG2015","UNE2003","UNE2007","UNE2015","PP2003","PP2007","PP2011","PP2015","censo1999","censo2003","censo2007","censo2011","censo2015","part1999","part2003","part2007","part2011","part2015","fulldcha1999","fulldcha2003","fulldcha2007","fulldcha2011","fulldcha2015","pop73","pop81","ind73","ind81","lit73","lit81","coop_all","coop_81","coop_81_96","coop_86_96","coop_post96","sh_prod_indig64","sh_superf_indig64","superf_by_prod64","share_arrenda64f","share_arrenda50","superf_by_prod50","superf_by_prod_change5064","change5064_share_arrenda","change5064_share_arrenda_abs","ig_evang_81","govt_ev","govt_vi","inclpac_ev","inclpac_vi","nopac_ev","nopac_vi","onlypac_ev","onlypac_vi","rebels_ev","rebels_vi","ceh_govt_ev","ceh_govt_vi","ceh_inclpac_ev","ceh_inclpac_vi","ceh_nopac_ev","ceh_nopac_vi","rebels_ev_pre78","rebels_vi_pre78","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam","govt_vi_l","inclpac_vi_l","nopac_vi_l","onlypac_vi_l","rebels_vi_l","rebels_vi_pre78_l","ceh_govt_vi_l","ceh_inclpac_vi_l","ceh_nopac_vi_l","lpop73","lpop81","larea","ldist_guate","lsuperf_by_prod_change5064","ldist_panam","compet1999","roads_dirt_sh"
"3-3","Chimaltenango","El Tejar",0.0581830554610412,0.0146352618339812,0.00613601499914778,0.0133928571428571,0.00755471614265082,0.584892820687309,0.163503315801509,0.0526674620760184,0.00566603710698811,0.342327921335468,0.271518663712289,0.0981002110876569,0.28904642122113,0.31600477245611,0.409025096525096,0.0112209754471725,4634,6382,0,11168,13296,0.634225291324989,0.685208398621122,NA,0.742120343839542,0.676970517448857,0.584892820687309,0.452549737022639,0.368672234532129,0.409025096525096,0.0168870125541606,3039,4265,0.373,0.439,0.665,0.707,1,0,0,0,1,0.555555555555556,0.287906137184116,4.1037037037037,0.227642276422764,0.466666666666667,8.01666666666667,0.511896511896512,0.48780487804878,-0.239024390243902,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.8633921183429,1767.54742036515,1993.96459960938,0.383474576271186,1170,55068.6888672209,17906.2649874829,27720.10729042,0.325162362784006,43.447367694673,30.3225317207223,0,0,0,0,0,0,0,0,0,0,8.01928379291679,8.35819745992578,3.77155026747513,3.44433770185068,-0.669632799574806,0,0.72257682321529,0.674837637215994
"3-4","Chimaltenango","Parramos",0.101301115241636,0.00795372378886479,0.00774979241627456,0.0211388306989145,0.00800278357689631,0.380111524163569,0.182212581344902,0.0390257403819541,0.00661099512874043,0.298987707881417,0.348187102131193,0.14526791927627,0.389370932754881,0.240797121505674,0.335745572271948,0.00173973556019485,3521,4355,0,7151,7888,0.611190002840102,0.635132032146958,NA,0.734302894700042,0.728701825557809,0.380111524163569,0.571583514099783,0.279822861887628,0.335745572271948,0.00835073068893528,3237,3921,0.65,0.6,0.428,0.613,1,0,1,1,0,0.514851485148515,0.466969238527484,2.8048090523338,0.236280487804878,0.280649926144756,3.85967503692762,0.726695648078831,0.841904685494223,-0.0443694383398782,3,3,17,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,200.755445966899,2007.08618794473,2486.45532226562,0.374558303886926,NA,28956.9233081036,6616.22585769035,4349.82403440767,0.228485111739713,26.5303376600965,33.4605253190018,2.33292696920621,1.83286563714541,0,1.83286563714541,0,0,0,0,0,0,8.08240225392624,8.27410200229233,3.27828889555062,3.53981447529589,-0.319247529985114,1.20385088765626,0.922264755876784,0.771514888260287
"3-5","Chimaltenango","Patzicia",0.141783307413167,0.0358439917890415,0.0254620526936689,0.0524418223533268,0.0108528387462542,0.476153447382063,0.136586136112427,0.0346047974832875,0.0119057260873087,0.387967787778304,0.359811246559182,0.114440754839232,0.248223590715301,0.286276051907196,0.312602425434284,0.0298048108852353,8897,10489,0,16396,17412,0.433629313251658,0.603775383735342,NA,0.744327884849963,0.709108660693774,0.476153447382063,0.384809726827728,0.320880849390484,0.312602425434284,0.0417105369725439,10585,12386,0.837,0.862,0.292,0.556,2,0,1,1,1,0.797866034380557,0.520788684097728,4.14878482513337,0.245669291338583,0.367994598244429,5.70560432140446,0.727142050416867,0.667589395362277,-0.122325306905847,8,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,145.699993512064,2115.81529512574,2636.92065429688,0.435860058309038,NA,44365.282847828,31094.5972686131,9655.85185916824,0.700876795382256,63.4489282839362,44.8553812508238,0,0.173067724000451,0,0.173067724000451,0,0,0,0,0,0,9.26719318356897,9.42432208149801,4.15023530329964,3.82549255824575,-0.318633427939849,0,0.888196609497181,0.299123204617744
"3-6","Chimaltenango","Patzun",0.391028309741882,0.0465464062061875,0.0152706478653584,0.073385738349242,0.04165377235873,0.208680266444629,0.10617814749042,0.0276171291182013,0.017763198613604,0.491073932143191,0.364546104360257,0.13046976542675,0.212917095055613,0.160179348885568,0.372094329028636,0.0207340471622207,17996,20335,0,27575,28742,0.533896421426984,0.526137201868699,NA,0.645874886672711,0.562139029990954,0.208680266444629,0.319095242546032,0.187796478003769,0.372094329028636,0.0384972457758247,18900,23430,0.915,0.928,0.384,0.52,5,0,3,3,2,0.887650468123049,0.533608378292606,7.02407489968792,0.124861878453039,0.285500747384155,8.3796711509716,0.838227989277777,0.437343438141795,-0.160638868931117,20,71,112,14,14,57,98,0,0,2,2,1,13,0,0,1,13,1,1,293.481540948498,2110.82140252249,2765.37890625,0.595249636451769,1094,98418.0990464202,18876.8614409694,39626.8166842565,0.191802743843548,189.278046297237,50.6554032394918,1.55532376956808,1.93527175085026,0.55431073570573,1.82215694641243,0,0.100587236905169,0.0515578096648501,0.523444087725202,0,0.523444087725202,9.84691720104773,10.0617725315018,5.24321707841665,3.944594802669,-0.176465151925339,0.938178935614875,0.966749191105663,0.808197256156452
"3-7","Chimaltenango","Pochuta",0.155702792238523,0.0415268456375839,0.0312735493594574,0.0717703349282297,0.0386155606407323,0.4690014197823,0.171560402684564,0.0557648831951771,0.00257437070938215,0.256291946308725,0.398643556895252,0.26687643020595,0.241191275167785,0.139035418236624,0.277143908722856,0.0660755148741419,6050,5378,0,5641,5510,0.349256198347107,0.443287467460022,NA,0.481652189328133,0.63448275862069,0.4690014197823,0.412751677852349,0.194800301431801,0.277143908722856,0.068649885583524,10161,9920,0.776,0.743,0.366,0.406,1,0,0,0,1,0.692926045016077,0.021411578112609,14.1913183279743,0.00797448165869218,0.0159235668789809,28.7722929936306,0.493228618626811,0.500797448165869,-0.00794908522028871,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.40339142797,1070.72832500423,2522.19116210938,0.895123580494322,935.5,81946.9437496987,0,41928.9433743236,0,137.969326893285,56.1035591755086,9.94783838255118,0,0,0,0,0,0,0,0,0,9.22631214148588,9.20230820027892,4.92703139156257,4.04486644704003,-0.706782482962579,2.3931420287888,0.901843969979186,1
"3-8","Chimaltenango","San Andres Itzapa",0.245661280670257,0.0259136212624585,0.00573646026657668,0.0286399192530911,0.0103810175678759,0.379712746858169,0.151495016611296,0.0334064450818289,0.00650239561943874,0.436323366555925,0.457735785388898,0.152178872918093,0.234772978959025,0.246667791462797,0.263815291445874,0.0181382614647502,7500,8538,0,13035,13767,0.4456,0.528812368236121,NA,0.608055235903337,0.636740030507736,0.379712746858169,0.386267995570321,0.280074236544626,0.263815291445874,0.0246406570841889,8447,10626,0.727,0.72,0.32,0.434,2,0,1,0,1,0.616438356164384,0.424986056887897,4.09360730593607,0.230666666666667,0.385281385281385,5.26666666666667,0.777267209987862,0.598696629213483,-0.154614718614719,16,2,12,0,0,2,12,0,0,0,0,2,12,0,0,2,12,0,0,219.109524206884,2133.02727519735,2650.60424804688,0.657263751763047,1227,57600.7681804415,6019.75510191014,11402.3617658474,0.104508243415305,65.0419953887246,35.692142698993,0,0.884024823715558,0,0.884024823715558,0,0,0,0.884024823715558,0,0.884024823715558,9.0415666277275,9.27105910701089,4.17503314417739,3.60256263674355,-0.251971088136125,0,0.982030204412871,0.895491756584695
"3-9","Chimaltenango","San Jose Poaquil",0.317132772196579,0.00775502087890237,0.0037397157816006,0.034163288940359,0.0047254512805973,0.417051316861254,0.264068403261086,0.140463724756918,0.00207919856346281,0.30602505468284,0.359311892296185,0.21028258198658,0.111552992642673,0.179955123410621,0.432657788071801,0.068141007466213,6813,7896,0,11807,12983,0.540584177308087,0.636904761904762,NA,0.731345811806555,0.814988831548949,0.417051316861254,0.375621395903758,0.320418848167539,0.432657788071801,0.0702202060296758,9795,11560,0.937,0.939,0.323,0.418,8,0,2,1,6,0.925857275254866,0.881170731707317,4.74976830398517,0.0257997936016512,0.0828667413213886,4.6461366181411,1.02230491575289,0.311340752517223,-0.0570669477197374,19,11,313,0,0,11,313,0,0,0,0,7,269,0,0,7,269,0,0,224.552231304173,1822.42949191007,2395.611328125,0.753609239653513,NA,43743.8098015028,1934.26528807526,34091.7175462518,0.0442180344339556,95.2260126468467,44.565392586144,5.20983446358196,3.49514539541216,0,3.49514539541216,0,0,0,3.34860469332618,0,3.34860469332618,9.18962733037864,9.35530614222637,4.55625314656222,3.81914849386936,0.0220597992921055,1.82613423916207,0.990016284432093,0.955781965566044
"4-1","Chiquimula","Camotan",0.0413276928083306,0.000778917304946125,0.00940500940500941,0.0124374336417412,0.00372427723772251,0.515131793036121,0.337141373490848,0.0281160281160281,0.0031561671506123,0.0964559262624951,0.220671220671221,0.462883474308799,0.309100350512787,0.268290268290268,0.22607310784165,0.0980305516980179,11836,15039,0,22937,24132,0.519263264616424,0.512201609149544,NA,0.574879016436326,0.656472733300182,0.515131793036121,0.646241724003635,0.296406296406296,0.22607310784165,0.10118671884863,17129,19550,0.769,0.397,0.17,0.269,1,0,0,0,1,0.908486707566462,0.729075669932712,4.33077709611452,0.146045918367347,0.0870026525198939,3.51246684350133,1.23297308959007,1.67863753733201,0.059043265847453,3,1,5,0,0,1,5,0,0,0,0,1,5,0,0,1,5,0,0,222.85078982483,841.525391940656,1566.50830078125,0.872413793103448,1789.5,151547.295333957,0,111779.617343476,0,240.520593949708,120.999240431219,60.5568647321915,0.256116031997881,0,0.256116031997881,0,0,0,0.256116031997881,0,0.256116031997881,9.74852821249799,9.88073056541351,5.48280571560832,4.80401481874026,0.209428398794053,4.1199613773974,0.775509674607334,1
"4-10","Chiquimula","San Jose la Arada",0.012030623405031,0.00247787610619469,0.00323275862068966,0.00207092932953663,0.00279898218829517,0.627050674444039,0.338761061946903,0.0208333333333333,0.00585241730279898,0.102300884955752,0.188577586206897,0.15852417302799,0.442477876106195,0.239942528735632,0.222107170592804,0.0323155216284987,4530,5109,0,6626,6321,0.605518763796909,0.552945781953416,NA,0.583006338665862,0.621737066919791,0.627050674444039,0.781238938053097,0.260775862068966,0.222107170592804,0.0381679389312977,5172,5389,0.001,0.031,0.502,0.551,2,0,2,2,0,0.226076555023923,0.077236747421444,9.97368421052632,0.422043010752688,0.267686424474187,12.6500956022945,0.788427575892573,1.57663210445469,0.154356586278501,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.145866740719,763.332924384966,1436.0625,0.570261437908497,1780.5,51377.0075955541,13516.8171266969,33218.7154866178,0.263090782419694,112.768891152374,88.5528284218252,34.5747180142832,0,0,0,0,0,0,0,0,0,8.55101473989175,8.5921151179335,4.72534051337129,4.49482871284127,-0.237714727282564,3.57163521743103,0.621750336819975,0.736909217580306
"4-11","Chiquimula","San Juan Ermita",0.0176555716353111,0.00194390447098028,0.00258458646616541,0.00450997398091934,0.000931387767773983,0.514327062228654,0.312690919189114,0.0112781954887218,0.00496740142812791,0.0724798667036934,0.166823308270677,0.361378453896306,0.494307136906415,0.148261278195489,0.350563746747615,0.057435579012729,5455,6479,0,8751,9249,0.633363886342805,0.555795647476462,NA,0.658781853502457,0.696507730565467,0.514327062228654,0.806998056095529,0.159539473684211,0.350563746747615,0.0624029804408569,6013,6801,0.425,0.542,0.218,0.263,3,0,0,0,3,0.684684684684685,0.510610653962754,4.62262262262262,0.130268199233716,0.140765765765766,11.9369369369369,0.387253668763103,0.925425287356322,-0.0104975665320493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.948637151609,1027.52992849645,1660.76684570312,0.641280353200883,1704,64091.0491660354,7344.98782479023,40403.1107728526,0.114602396440136,83.5304492568207,108.616550926797,45.4469341295122,0,0,0,0,0,0,0,0,0,8.70167907103957,8.82482493917564,4.4252112271422,4.69698837521855,-0.948675325842101,3.83831045941116,0.753317430431787,0.885397603559864
"4-2","Chiquimula","Chiquimula",0.0445616411844397,0.00300962231359417,0.00573314801945796,0.00672956177351322,0.00681578784311296,0.617427907876911,0.28765207070493,0.0297515635858235,0.00861267736538819,0.156457971260226,0.234451007644197,0.206456409938658,0.471535755160866,0.271455872133426,0.326045657983707,0.0169465270462854,37867,42999,0,54178,55263,0.545805054532971,0.548640666062001,NA,0.573240060541179,0.584079764037421,0.617427907876911,0.759187825865796,0.301207435719249,0.326045657983707,0.0255592044116736,38872,42571,0.313,0.148,0.465,0.593,4,0,1,1,3,0.445921450151057,0.284109589041096,5.51359516616314,0.201461377870564,0.253184098803551,4.74835970667696,1.16115785381848,0.795711021436937,-0.0517227209329871,30,1,14,0,0,1,14,0,0,0,0,1,14,0,0,1,14,0,0,371.180401149495,826.974310061517,1815.70764160156,0.420101781170483,1790.5,216402.117262033,64235.9932453171,106056.270385912,0.296836251225473,363.210160029978,81.4038450547607,39.7157723483934,0.30759970106455,0,0.30759970106455,0,0,0,0.30759970106455,0,0.30759970106455,10.5680294760857,10.6589285492675,5.8949816199867,4.41163209911266,0.14941765714147,3.70661554436691,0.67182424048583,0.703163748774527
"4-3","Chiquimula","Concepcion Las Minas",0.00926906779661017,0.00109409190371991,0.00208768267223382,0.00303202577221906,0.00284468044756306,0.524364406779661,0.304431072210066,0.0169102296450939,0.00739616916366395,0.116247264770241,0.131732776617954,0.204248056135028,0.453501094091904,0.484968684759917,0.633503884783021,0.0373601365446615,7257,8085,0,10305,9181,0.520325203252033,0.452195423623995,NA,0.512081513828239,0.574338307373924,0.524364406779661,0.757932166301969,0.50187891440501,0.633503884783021,0.0447563057083254,7899,8749,0.003,0.042,0.46,0.615,0,0,0,0,0,0.0969101123595506,0.069471865745311,22.7640449438202,0.0525502318392581,0.0863453815261044,17.9658634538153,1.26707213390214,0.608605010603501,-0.0337951496868463,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.214784819876,1059.2434048719,2389.07641601562,0.563667970447632,1623,125743.15159414,35695.9520906293,72959.7700522512,0.283879890380391,213.197594849973,101.788053991845,22.8296629030871,0,0,0,0,0,0,0,0,0,8.97449144816442,9.07669468710627,5.36221941103656,4.63266913996358,0.236708832553546,3.17093114510573,0.734676791757936,0.716120109619609
"4-4","Chiquimula","Esquipulas",0.0254436604661108,0.0026185627000291,0.00317380773406832,0.00384189620368562,0.00222506911199515,0.404639726320291,0.205023761031908,0.0125281884239539,0.00539410693817005,0.123363398312482,0.344775745427211,0.108556402130672,0.59877800407332,0.30159525599265,0.51233964967116,0.0537387903715191,15423,16866,0,24248,23446,0.606496790507683,0.611348274635361,NA,0.633330583965688,0.632559924933891,0.404639726320291,0.803801765105227,0.314123444416604,0.51233964967116,0.0591328973096892,19304,18994,0.032,0.071,0.407,0.592,4,0,2,2,2,0.12933458294283,0.0582705865426119,19.5417057169634,0.233576642335766,0.366262814538677,17.1985088536813,1.1362441874012,0.637729611262792,-0.13268617220291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.86465640146,1019.40408192399,2176.91870117188,0.658336441626259,1775.33333333333,193678.260339707,15837.4429890821,135196.635443812,0.081771918858129,494.631673733222,114.717792732857,37.4819401091011,0,0,0,0,0,0,0,0,0,9.86806760730487,9.8518784188029,6.2038133921255,4.75115440571981,0.127728250897965,3.65018904316221,0.856210343640712,0.918228081141871
"4-5","Chiquimula","Ipala",0.0250176180408739,0.00119637668774568,0.0025693730729702,0.00271806276254015,0.0189384800965018,0.417723749119098,0.234660741753546,0.0118191161356629,0.00784077201447527,0.120663134506922,0.281945871873929,0.222557297949337,0.593573748077252,0.228502911956149,0.438225846305906,0.0143546441495778,10534,11342,0,14788,14503,0.538826656540725,0.515870216892964,NA,0.547335677576413,0.571605874646625,0.417723749119098,0.828234489830798,0.240322028091812,0.438225846305906,0.0221954161640531,13120,14710,0.038,0.024,0.391,0.584,2,0,1,1,1,0.0927033492822966,0.0850920342748334,15.0765550239234,0.437544107268878,0.491730279898219,14.9243002544529,1.01020180289023,0.889805092660642,-0.0541861726293409,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.534962445368,907.850843550424,1615.95275878906,0.242826552462527,1756,131000.658174772,23375.5760250732,64211.8436285093,0.178438615124263,215.464525801466,85.8171685637423,19.0564567215093,0,0,0,0,0,0,0,0,0,9.48189306249808,9.59628281359548,5.37279628254325,4.46380439662071,0.0101501157366497,2.9985511329097,0.845781894613573,0.821561384875737
"4-6","Chiquimula","Jocotan",0.0398856520555404,0.00323061630218688,0.00686653771760155,0.0199165263234971,0.0170669680700763,0.369861148924585,0.378851888667992,0.0273694390715667,0.00372986719412263,0.109468190854871,0.173597678916828,0.412771969482905,0.312748508946322,0.232978723404255,0.319543091454932,0.198813224074597,14435,17778,0,27310,28233,0.508901974367856,0.452694341320733,NA,0.500073233247895,0.626748840009917,0.369861148924585,0.691600397614314,0.260348162475822,0.319543091454932,0.20254309126872,22054,21506,0.905,0.909,0.144,0.197,4,0,0,0,4,0.955036598117811,0.880086684324585,2.89508539560823,0.0624087591240876,0.143340094658553,2.55172413793103,1.13456049287349,0.43538940917229,-0.0809313355344655,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.888781277657,903.171386363018,1729.98303222656,0.67869096318334,1813.25,144700.647935279,10809.8088289196,110466.780874195,0.0747046332076862,247.964845980021,109.282142480963,53.4149749075416,0,0,0,0,0,0,0,0,0,10.0012492703186,9.97608724495047,5.51328698603693,4.70304201361435,0.126245344991638,3.99663939001664,0.891116171466027,0.925295366792314
"4-7","Chiquimula","Olopa",0.151469706058788,0.00378628523348759,0.00372995151063036,0.00640938224464748,0.000981889591970325,0.259148170365927,0.336979385780395,0.0117493472584856,0.00370936068077678,0.0967606226335717,0.384185005594927,0.431813222779839,0.203828355069415,0.28869824692279,0.386881221873722,0.141937595461488,5879,7718,0,11057,12228,0.567103248851846,0.615962684633325,NA,0.663199782942932,0.749591102387962,0.259148170365927,0.540807740849811,0.300447594181276,0.386881221873722,0.145646956142265,8258,8392,0.76,0.841,0.226,0.283,3,0,2,1,1,0.875598086124402,0.588079150579151,5.66507177033493,0.0208835341365462,0.0894808743169399,4.18374316939891,1.35406776681965,0.233385450197738,-0.0685973401803937,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.383609536844,1144.32830144615,1682.384765625,0.69432684165961,1758,107173.24756648,0,63884.9157640635,0,108.919128163972,119.15058903612,48.9853358567729,0,0,0,0,0,0,0,0,0,9.01893770644604,9.03503415007613,4.69060566340309,4.78874586467666,0.303113222587469,3.91172967954777,0.988405348324456,1
"4-8","Chiquimula","Quetzaltepeque",0.0225180569324458,0.00350680319820452,0.00356526739505463,0.00460713687384822,0.00207516716624395,0.532219232403342,0.233412820872493,0.0141460609545716,0.00368918607332257,0.194136625052602,0.174123059229442,0.303358696487587,0.470472717071118,0.209200690051754,0.427291003518177,0.00468834063484744,12291,13408,0,18495,18189,0.574485395818078,0.531697494033413,NA,0.645471749121384,0.715322447633185,0.532219232403342,0.703885537943611,0.223346751006325,0.427291003518177,0.00837752670817001,14505,16061,0.202,0.592,0.312,0.47,3,0,1,1,2,0.615342763873776,0.392219231710301,6.67083786724701,0.0531757754800591,0.0776643990929705,7.40589569160998,0.900746937984057,0.684686627349082,-0.0244886236129114,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.14113584609,1038.0334860824,1892.17749023438,0.667934575884367,1702,123820.01310053,29176.9115857031,52696.4675016701,0.235639706821985,241.967780957771,99.2916494666408,26.5361296609489,0,0,0,0,0,0,0,0,0,9.5822486965555,9.6841492520629,5.48880458075509,4.60808243593506,-0.10453092876681,3.31549894823747,0.740204711723586,0.764360293178015
"4-9","Chiquimula","San Jacinto",0.0234802187198456,0.00147188695908154,0.000554170130229981,0.00510421097405359,0.00120943358193913,0.447410743004181,0.304974977921696,0.0218897201440842,0.00544245111872606,0.231380629967618,0.165696868938764,0.448095142108446,0.416838386811893,0.166528124134109,0.351127179923437,0.0431364644224955,4913,5757,0,7536,7779,0.63281090983106,0.590064269584853,NA,0.623938428874735,0.637742640442216,0.447410743004181,0.721813364733588,0.188417844278193,0.351127179923437,0.0485789155412215,5851,6140,0.006,0.617,0.256,0.383,2,0,1,0,1,0.443974630021142,0.246005639097744,8.99788583509514,0.191823899371069,0.107843137254902,4.96078431372549,1.81380307347768,1.77873070325901,0.0839807621161672,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.870045265407,773.076451701716,1301.3203125,0.311170212765957,NA,34488.8537357634,7894.11696385337,17607.5231566363,0.228888933924398,68.8273611004736,99.9054606471987,34.2777779886679,0,0,0,0,0,0,0,0,0,8.67436786578824,8.72258002114119,4.23160135629529,4.61418404529257,0.595425786526353,3.56325324697451,0.820282910580008,0.771111066075602
"5-1","El Progreso","El Jicaro",0.0339775561097257,0.0018125323666494,0.00297891842346471,0.00446927374301676,0.0029840848806366,0.658665835411471,0.331434489901605,0.0316223648029331,0.00712864721485411,0.210253754531331,0.364802933088909,0.23342175066313,0.38270326255826,0.245875343721357,0.366294227188082,0.00563660477453581,6234,6758,0,8401,8758,0.514597369265319,0.571470849363717,NA,0.639209617902631,0.688741721854305,0.658665835411471,0.714137752459865,0.27749770852429,0.366294227188082,0.0127652519893899,6197,6962,0.049,0.006,0.567,0.659,2,0,2,1,0,NA,NA,17.1108312342569,0.31129476584022,0.317647058823529,26.1905882352941,0.653319852174934,0.980002040608101,-0.00635229298330903,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.602433281297,530.683763222441,1229.17114257812,0.672559569561875,1463,57783.8653052723,25514.6729722674,28574.1797200165,0.441553586584652,119.554974423622,56.003740005469,55.853835457793,0,0,0,0,0,0,0,0,0,8.73182058296211,8.84822206837138,4.78377630260474,4.04311687981307,-0.425688450064697,4.04048368419684,0.609764553703024,0.558446413415348
"5-2","El Progreso","Guastatoya",0.0174886323889472,0.001143583227446,0.00167037861915367,0.00361459392296397,0.00218451904172431,0.493004547044421,0.237865311308767,0.0300668151447661,0.00677200902934537,0.223252858958069,0.221380846325167,0.0447826403553484,0.192376111817027,0.402895322939866,0.679882525697504,0.085269059928639,10149,12117,0,17379,18849,0.563405261602128,0.649500701493769,NA,0.509407906093561,0.728579765504801,0.493004547044421,0.430241423125794,0.432962138084633,0.679882525697504,0.0920410689579844,11048,11531,0.006,0.009,0.556,0.688,2,0,2,2,0,0.0115718418514947,0.00303835928598557,10.1562198649952,0.242655059847661,0.224910394265233,10.913082437276,0.9306463067029,1.07889660075693,0.0177446655824275,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.81642539885,708.519183986633,1789.18994140625,0.566725197541703,1267,105862.785613589,23981.3043313837,61907.8832393091,0.226531960144316,208.759171067108,41.0365849525189,44.2366293034147,0,0,0,0,0,0,0,0,0,9.31000469508913,9.35279433977112,5.34118129602154,3.73854030941987,-0.0718759807591816,3.81190714147423,0.773884614909368,0.773468039855684
"5-3","El Progreso","Morazan",0.00915805022156573,0.00115273775216138,0.00284495021337127,0.0019485580670304,NA,0.593500738552437,0.412391930835735,0.0406827880512091,NA,0.132564841498559,0.431863442389758,NA,0.222190201729107,0.335704125177809,0.443491816056118,NA,5923,6008,0,8195,8501,0.571500928583488,0.577563249001332,NA,0.626235509456986,0,0.593500738552437,0.634582132564842,0.376386913229019,0.443491816056118,NA,7080,7324,0.029,0.005,0.427,0.571,0,0,0,0,0,0.0121212121212121,0.00102348907425413,39.4767676767677,0.325431034482759,0.383363471971067,45.3146473779385,0.871170139480926,0.848883783344177,-0.0579324374883083,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.656933049307,853.895457226502,2639.57470703125,0.661011624253849,1380.5,145732.735867139,41621.3831648474,88382.4208528093,0.2856007808897,293.425539732806,33.6971374339624,38.2797901135057,0,0,0,0,0,0,0,0,0,8.86502918668777,8.8989119057944,5.68162390940788,3.54665718885145,-0.137917983110428,3.67071014012947,0.65854362259425,0.7143992191103
"5-4","El Progreso","San Agustin Acasaguastlan",0.0331136220966729,0.00297503557107748,0.00472914875322442,0.00101685066821615,0.00200788813194693,0.531073446327684,0.173069460613116,0.0417024935511608,0.0123341699533883,0.268270598887595,0.414337919174549,0.257439942631768,0.290518690984349,0.31975494411006,0.322850087158629,0.0171387594119756,12692,15327,0,21362,22239,0.502048534509927,0.504403992953611,NA,0.644508941110383,0.627051576060075,0.531073446327684,0.463588151597465,0.361457437661221,0.322850087158629,0.0294729293653639,17344,19657,0.013,0.007,0.393,0.542,1,0,1,1,0,0.0032,0.000653711297319784,13.4616,0.199244570349386,0.126404494382022,16.2116104868914,0.830367841053483,1.57624593431959,0.0728400759673637,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.635146003266,1027.28653965286,2934.48754882812,0.713280562884784,1451.25,218817.852294964,75696.3283905508,120923.518313644,0.345933056177303,313.590860685869,53.0399023791909,56.0871155415976,0,0,0,0,0,0,0,0,0,9.76100190423937,9.8861887879578,5.7480891448305,3.98972270663572,-0.185886494375479,4.04457844394231,0.752036013451821,0.654066943822697
"5-5","El Progreso","San Antonio La Paz",0.020109689213894,0.00368712141164077,0.0029130253849355,0.00482290881688018,0.00153865880241057,0.514442413162706,0.168817487490124,0.0399500624219725,0.00730862931145019,0.391098235449039,0.363503953391594,0.306705987947173,0.307611272056887,0.297752808988764,0.491333835719668,0.0689832029747404,5640,7038,0,10739,11706,0.484929078014184,0.53949985791418,NA,0.617841512245088,0.666239535281052,0.514442413162706,0.476428759547011,0.337702871410737,0.491333835719668,0.0762918322861905,6517,7092,0.001,0.005,0.451,0.615,0,0,0,0,0,0.00248447204968944,0.000392310710082385,12.6658385093168,0.403114186851211,0.141652613827993,17.7571669477234,0.713280364294857,2.84579420003295,0.261461573023218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.460571657824,1110.22679907027,1853.64172363281,0.472303206997085,1192.5,84688.0651783469,19132.6507632054,28744.5529991447,0.22591909170334,126.711439875992,20.3645852456504,23.582389169441,0,0,0,0,0,0,0,0,0,8.78216942633238,8.8667226671941,4.84191237430076,3.06173465611329,-0.337880718052853,3.20203029914746,0.755635158033348,0.77408090829666
