"n_mon","n_year","n_rgim","n_type","p_civ","p_arm","p_pac","p_pol","p_par","p_urn","c_tot","id"
6,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,5,"14-10"
8,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,27,"14-10"
8,1990,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
6,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
6,1985,"Oscar Humberto Mejia Victores","tortured",0,1,0,0,0,0,1,"14-10"
11,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,4,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,55,"14-10"
6,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,2,"14-2"
1,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
1,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,2,"14-2"
6,1985,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,5,"14-2"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1989,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"14-10"
5,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"14-10"
5,1982,"Efrain Rios Montt Schaad","kidnap",0,0,0,0,0,0,1,"14-10"
2,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,50,"14-2"
2,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
2,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
2,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
2,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
2,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,4,"14-10"
12,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,9,"14-20"
6,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,6,"14-2"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,1,0,0,0,2,"14-2"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,1,0,0,0,15,"14-2"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,10,"14-10"
6,1990,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
6,1986,"Vinicio Cerezo Arevalo","killed",0,1,1,0,0,0,2,"14-2"
8,1986,"Vinicio Cerezo Arevalo","killed",0,0,1,0,0,0,1,"14-2"
6,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1990,"Vinicio Cerezo Arevalo","killed",0,1,1,0,0,0,6,"14-2"
1,1987,"Vinicio Cerezo Arevalo","killed",0,1,1,0,0,0,1,"14-2"
5,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,125,"14-17"
7,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,1,"14-10"
8,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
8,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
8,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
9,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,4,"14-10"
6,1986,"Vinicio Cerezo Arevalo","disapp",0,0,0,0,0,0,2,"14-2"
1,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,3,"14-2"
1,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,8,"14-10"
1,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
1,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
4,1984,"Oscar Humberto Mejia Victores","killed",0,0,1,0,0,0,15,"14-17"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,4,"14-10"
6,1989,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1985,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"14-17"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,4,"14-2"
6,1979,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"8-1"
6,1979,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,28,"8-1"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,32,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-10"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,29,"8-1"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-2"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,8,"14-2"
5,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"14-10"
5,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,27,"14-10"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,10,"14-2"
4,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,2,"14-2"
4,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,3,"14-2"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,8,"14-2"
9,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,3,"14-2"
9,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-2"
9,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-2"
9,1984,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"14-2"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,157,"14-13"
6,1982,"Efrain Rios Montt Schaad","tortured",0,1,0,0,0,0,157,"14-13"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"14-2"
8,1990,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,4,"14-2"
7,1985,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,6,"14-10"
7,1985,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,7,"14-10"
7,1985,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,5,"14-10"
7,1985,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,8,"14-10"
7,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,6,"14-2"
7,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,2,"14-2"
7,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
8,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,1,"14-10"
6,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"14-2"
3,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,96,"14-2"
3,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,99,"14-10"
6,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,4,"14-10"
6,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
6,1983,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,1,"14-10"
10,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,4,"14-10"
4,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,23,"14-10"
4,1981,"Fernando Romeo Lucas Garcia","tortured",0,1,1,0,0,0,23,"14-10"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
9,1990,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
5,1985,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,4,"14-10"
1,1983,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,1,"14-10"
1,1983,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,1,"14-10"
11,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
9,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,15,"14-10"
3,1981,"Fernando Romeo Lucas Garcia","killed",0,0,1,0,0,0,2,"14-10"
6,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"14-10"
4,1983,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,4,"14-10"
10,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
10,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,2,"14-10"
6,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,14,"14-10"
9,1985,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,6,"14-10"
9,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"8-2"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,5,"14-10"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
1,1987,"Vinicio Cerezo Arevalo","killed",0,0,1,0,0,0,2,"14-2"
6,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1988,"Vinicio Cerezo Arevalo","tortured",0,1,0,0,0,0,1,"14-2"
11,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,4,"14-10"
6,1984,"Oscar Humberto Mejia Victores","killed",0,0,1,0,0,0,25,"14-10"
1,1986,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-10"
6,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,15,"14-2"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
1,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","injured",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
3,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,3,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,4,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,2,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,3,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","injured",0,0,0,0,0,0,6,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,2,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,3,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
3,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"7-4"
3,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
3,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,3,"7-6"
5,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
5,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,2,"7-4"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
7,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
7,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
12,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,2,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","disapp_dead",0,0,0,0,0,0,1,"7-6"
1,1982,"Fernando Romeo Lucas Garcia","disapp_dead",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
9,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
10,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
9,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
9,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
9,1982,"Efrain Rios Montt Schaad","kidnap",0,0,0,0,0,0,1,"7-4"
10,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-2"
10,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-2"
10,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,5,"7-4"
10,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
11,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
10,1982,"Efrain Rios Montt Schaad","kidnap",0,0,0,0,0,0,2,"7-4"
11,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
11,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
11,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
1,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
1,1987,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"7-4"
1,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,15,"7-4"
2,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"16-13"
5,1987,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"7-4"
2,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,4,"17-17"
2,1987,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,4,"17-17"
2,1987,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"7-6"
3,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-6"
3,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
4,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
4,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,2,"7-4"
3,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"15-1"
3,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"15-1"
3,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"15-1"
3,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"15-1"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,70,"2-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"2-4"
9,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"2-4"
5,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,10,"2-4"
7,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,3,"2-4"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,1,"2-5"
8,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"2-4"
8,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,2,"2-4"
7,1982,"Efrain Rios Montt Schaad","killed",0,0,0,1,0,0,2,"2-4"
7,1982,"Efrain Rios Montt Schaad","killed",0,0,0,1,0,0,2,"2-4"
9,1982,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,89,"14-20"
3,1981,"Fernando Romeo Lucas Garcia","tortured",0,1,1,0,0,0,1,"12-3"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-20"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-20"
9,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,2,"2-4"
11,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,3,"14-9"
11,1978,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"20-3"
3,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"7-6"
3,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"7-6"
3,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"7-4"
3,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"3-2"
3,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"9-5"
4,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"22-1"
4,1977,"Kjell Eugenio Laugerud Garcia","injured",0,0,0,0,0,0,1,"11-15"
4,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"7-4"
4,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"7-4"
4,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,2,"7-4"
5,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,2,"20-3"
11,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"12-4"
11,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"12-4"
12,1969,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"15-1"
5,1986,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"15-4"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,80,"2-4"
1,1990,"Vinicio Cerezo Arevalo","disapp_dead",0,0,0,0,0,0,1,"20-1"
1,1990,"Vinicio Cerezo Arevalo","disapp_dead",0,0,0,0,0,0,1,"20-3"
6,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"8-13"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"8-15"
10,1981,"Fernando Romeo Lucas Garcia","injured",0,1,0,0,0,0,1,"13-6"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,3,"8-15"
6,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"13-10"
6,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,1,45,"13-10"
5,1992,"Jorge Serrano Elias","tortured",0,1,0,0,0,0,2,"15-3"
12,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"20-8"
2,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"4-2"
2,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,1,0,0,2,"3-5"
8,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-5"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,19,"14-4"
9,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,1,0,0,0,1,"14-5"
10,1982,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,2,"8-15"
8,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-5"
2,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,5,"8-15"
5,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,3,"14-5"
2,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,6,"14-5"
2,1981,"Fernando Romeo Lucas Garcia","kidnap",0,1,0,0,0,0,2,"14-5"
1,1985,"Oscar Humberto Mejia Victores","tortured",0,1,0,0,0,0,3,"3-6"
8,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-19"
2,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"17-6"
7,1982,"Efrain Rios Montt Schaad","tortured",0,1,0,0,0,0,1,"3-6"
3,1983,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,4,"8-15"
2,1983,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,2,"8-15"
2,1983,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,1,"8-15"
2,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,5,"8-8"
2,1984,"Oscar Humberto Mejia Victores","tortured",0,1,0,0,0,0,5,"8-15"
2,1984,"Oscar Humberto Mejia Victores","tortured",0,1,0,0,0,0,5,"8-8"
2,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,5,"8-15"
2,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,6,"8-8"
1,1961,"Miguel Ramon Ydigoras Fuentes","killed",0,0,0,0,0,0,1,"7-6"
10,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,2,"12-3"
9,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,2,"12-3"
4,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"12-4"
4,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"12-4"
4,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"12-4"
4,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"12-4"
7,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"20-19"
7,1988,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"20-19"
8,1983,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"19-18"
11,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,4,"2-4"
11,1981,"Fernando Romeo Lucas Garcia","killed",0,0,1,1,0,0,9,"2-4"
11,1981,"Fernando Romeo Lucas Garcia","tortured",0,1,0,0,0,0,2,"2-4"
9,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,2,"2-4"
9,1981,"Fernando Romeo Lucas Garcia","tortured",0,1,0,0,0,0,2,"2-4"
6,1979,"Fernando Romeo Lucas Garcia","disapp",0,1,0,0,0,0,1,"14-10"
6,1979,"Fernando Romeo Lucas Garcia","kidnap",0,1,0,0,0,0,1,"14-10"
2,1989,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
4,1977,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"13-5"
11,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"12-3"
4,1977,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"13-5"
6,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"14-2"
1,1980,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
4,1977,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"13-5"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
3,1985,"Oscar Humberto Mejia Victores","kidnap",0,1,0,0,0,0,1,"14-2"
3,1985,"Oscar Humberto Mejia Victores","tortured",0,1,0,0,0,0,1,"14-2"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,1,"14-9"
4,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
9,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,1,0,0,1,"2-4"
4,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-21"
6,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-2"
12,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"6-14"
12,1982,"Efrain Rios Montt Schaad","kidnap",0,0,0,0,0,0,1,"20-19"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"12-1"
4,1984,"Oscar Humberto Mejia Victores","killed",0,0,1,0,0,0,1,"14-17"
6,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-10"
10,1988,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1979,"Fernando Romeo Lucas Garcia","disapp",0,1,0,0,0,0,1,"14-10"
6,1979,"Fernando Romeo Lucas Garcia","kidnap",0,1,0,0,0,0,1,"14-10"
6,1990,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
6,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"14-10"
10,1987,"Vinicio Cerezo Arevalo","killed",0,1,0,0,0,0,1,"14-2"
